,project_name,num_commits,project_age_days,num_issues,num_pull,num_stargazers,num_watchers,num_forks,num_subscribers,num_contributors,project_size(kB),ssf_score,ssf0_Binary-Artifacts,ssf1_Branch-Protection,ssf3_CII-Best-Practices,ssf7_Dependency-Update-Tool,ssf8_Fuzzing,ssf9_License,ssf10_Maintained,ssf13_SAST,ssf17_Vulnerabilities,num_sonarQube_BUG_HIGH,num_sonarQube_BUG_MEDIUM,num_sonarQube_BUG_LOW,num_sonarQube_BUG_BLOCKER,num_sonarQube_VULNERABILITY_HIGH,num_sonarQube_VULNERABILITY_MEDIUM,num_sonarQube_VULNERABILITY_LOW,num_sonarQube_VULNERABILITY_BLOCKER,num_sonarQube_CODE_SMELL_HIGH,num_sonarQube_CODE_SMELL_MEDIUM,num_sonarQube_CODE_SMELL_LOW,num_sonarQube_CODE_SMELL_BLOCKER,Generic policy,Reporting mechanism,Scope of practice,User guideline
83,saleor/saleor,0.125959649542108,0.7213876967095851,0.12102281998088621,0.14922128703028695,0.11134854203690679,0.11134854203690679,0.07389063109866889,0.04930784442979565,0.5177453027139874,0.0427169643989386,0.484375,1.0,0.6000000000000001,0.0,1.0,0.0,1.0,1.0,1.0,0.2,0.0,0.0,0.0,0.003898635477582846,0.0,0.0,0.0,0.0,0.004233017536786938,0.0062211734420251,0.019693239916682446,0.0,1,1,1,0
84,jupyterhub/jupyterhub,0.045013902895416416,0.634656652360515,0.03772250841083735,0.03210285638544635,0.04176577021578176,0.04176577021578176,0.027093231402845263,0.03520105471324984,0.6555323590814196,0.005497785079794858,0.453125,1.0,0.30000000000000004,0.0,1.0,0.0,0.9,1.0,0.0,0.2,0.0,0.002066115702479339,0.0015329586101175269,0.0,0.0,0.0,0.0,0.0,0.005442451118726064,0.006435696664163896,0.0034084453701950387,0.011976047904191617,0,1,0,0
85,ansys/pyansys-geometry,0.006272333529586644,0.09799713876967098,0.011398335703130463,0.015680296905030155,0.00023623780556554792,0.00023623780556554792,0.00016150957617195387,0.0009228740936058009,0.056367432150313146,0.03635025098262258,0.59375,0.9,0.8,0.0,1.0,0.0,1.0,1.0,0.9,1.0,0.009433962264150943,0.21487603305785125,0.029126213592233014,0.003898635477582846,0.07563025210084033,0.0,0.0,0.08695652173913043,0.06409997984277363,0.21484500697200473,0.7246733573186896,1.0,1,1,1,0
86,paddlepaddle/paddle,0.2996205121628475,0.4924892703862661,0.5346417721420634,0.6685002319570548,0.11926250852335264,0.11926250852335264,0.07508849378861089,0.0945286750164799,0.7473903966597076,0.0770614268023684,0.53125,1.0,0.8,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.018867924528301886,0.0878099173553719,0.0,0.0,0.0,0.0,0.0,0.0,0.003225156218504334,0.007830097608066073,0.021776178754023857,0.011976047904191617,1,1,0,1
87,jhpyle/docassemble,0.024797868805633443,0.5793991416309012,0.006200321670823523,0.005712770892703293,0.004203959130859637,0.004203959130859637,0.003418619362306357,0.0065919578114700065,0.060542797494780795,0.05143322187870431,0.609375,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.002066115702479339,0.0015329586101175269,0.0,0.0,0.0,0.0,0.0,0.005442451118726064,0.006435696664163896,0.0034084453701950387,0.011976047904191617,0,1,0,0
88,qiskit/qiskit-ibm-runtime,0.010236261782485268,0.15128755364806867,0.015384256777231299,0.01632977665849294,0.0008214632784438371,0.0008214632784438371,0.0020727062275400746,0.001977587343441002,0.19206680584551145,0.0038500614236773186,0.421875,1.0,0.8,0.0,0.0,0.0,1.0,1.0,0.0,0.1,0.02830188679245283,0.10950413223140495,0.01532958610117527,0.009746588693957114,0.05042016806722689,0.0,0.0,0.0,0.8849022374521266,0.13118095033787408,0.09676197689831471,0.07784431137724551,1,1,1,0
89,psf/black,0.011098999108116143,0.3894849785407725,0.03458349844214975,0.024030750878123137,0.20861408943748558,0.20861408943748558,0.0330152491958169,0.03005932762030323,0.8997912317327765,0.001036529694634931,0.578125,1.0,0.30000000000000004,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.000510986203372509,0.0,0.0,0.0,0.0,0.0,0.00927232412819996,0.007186527941649683,0.006248816512024238,0.0,1,1,1,0
90,jazzband/djangorestframework-simplejwt,0.0035617061213544976,0.44545779685264664,0.006433416470478543,0.004678905162701305,0.02149227126542928,0.02149227126542928,0.008909944952152788,0.007382992748846407,0.21503131524008348,0.00013010075983120123,0.375,1.0,0.6000000000000001,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.02830188679245283,0.10950413223140495,0.01532958610117527,0.009746588693957114,0.05042016806722689,0.0,0.0,0.0,0.8770409191695223,0.12785584039472273,0.09638326074607081,0.07784431137724551,0,1,0,0
91,jamestheawesomedude/pypqc,0.008878033425242063,0.025035765379113027,0.00017093618641368107,1.3254688846179335e-05,0.0,0.0,1.3459131347662823e-05,0.00013183915622940013,0.050104384133611686,0.0012541318504587986,0.140625,1.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,1.0,0.0,0.0,0.000510986203372509,0.0,0.0,0.0,0.0,0.0,0.00947389639185648,0.007186527941649683,0.006248816512024238,0.0,1,1,1,0
92,astropy/astropy,0.22477221985811469,0.8238555078683834,0.13406835893491215,0.14686195241566702,0.02374189945933757,0.02374189945933757,0.023836121616710858,0.01858932102834542,0.9018789144050103,0.02730586326788437,0.546875,1.0,0.8,0.0,1.0,0.0,1.0,1.0,0.7000000000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020157226365652087,0.0010726161106939826,0.003976519598560878,0.0,1,1,1,0
93,dan1hc/fgr,0.00019819641264493115,0.0,0.0003107930662066929,0.00018556564384651067,0.0,0.0,0.0,0.00013183915622940013,0.0020876826722338203,6.46391891449584e-05,0.484375,1.0,0.6000000000000001,0.5,1.0,0.0,1.0,0.0,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020157226365652087,0.0010726161106939826,0.003976519598560878,0.0,1,1,1,0
94,vantage6/vantage6,0.041143243542586,0.11695278969957082,0.012027691662199014,0.010802571409636159,0.0001557021900318384,0.0001557021900318384,0.00014805044482429106,0.0005273566249176005,0.03549060542797495,0.0072858070268555265,0.5625,0.9,0.8,0.0,1.0,0.0,1.0,1.0,0.7000000000000001,0.0,0.009433962264150943,0.0010330578512396695,0.0,0.003898635477582846,0.0,0.0,0.0,0.0,0.0014110058455956461,0.002788801887804355,0.002840371141829199,0.0,1,1,1,0
95,ckan/ckan,0.15394031956256887,0.8036480686695279,0.06219746237461442,0.060375107694346876,0.02386538740315592,0.02386538740315592,0.026783671381849016,0.025840474620962426,0.6075156576200417,0.035253851911782146,0.5625,1.0,0.0,0.0,1.0,0.0,0.9,1.0,1.0,0.7000000000000001,0.0,0.015495867768595042,0.0030659172202350538,0.0,0.04201680672268907,0.0,0.0,0.043478260869565216,0.015722636565208628,0.08409310307840824,0.05623934860821814,0.0,1,1,1,0
96,gotomain/libosdp,0.006598774679825354,0.29130901287553645,0.0014529575845162893,0.0007952813307707602,0.0007462967039457083,0.0007462967039457083,0.0009690574570317232,0.001977587343441002,0.037578288100208766,0.0004687574785321411,0.34375,1.0,0.30000000000000004,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.015495867768595042,0.0030659172202350538,0.0,0.04201680672268907,0.0,0.0,0.043478260869565216,0.015722636565208628,0.08409310307840824,0.05623934860821814,0.0,1,1,1,0
97,neutronx/django-markdownx,0.0025823826706383676,0.6092632331902718,0.002121162676860679,0.0014580157730797268,0.004595899126457023,0.004595899126457023,0.002059247096192412,0.0031641397495056033,0.05427974947807933,0.002729648811831373,0.25,1.0,0.0,0.0,1.0,0.0,0.9,0.1,0.0,1.0,0.11320754716981132,0.07128099173553719,0.09708737864077671,0.017543859649122806,0.0,0.0,0.0,0.043478260869565216,0.2666801048175771,0.086452858521935,0.0698731300889983,0.035928143712574856,1,1,0,0
98,dpgaspar/flask-appbuilder,0.023095711379388737,0.67310443490701,0.01770743494712633,0.01316190602425608,0.025132481087552953,0.025132481087552953,0.018290959501473775,0.02030323005932762,0.3569937369519833,0.007248306428572955,0.453125,1.0,0.8,0.0,1.0,0.0,1.0,0.7000000000000001,0.8,0.0,0.0,0.008264462809917356,0.0,0.0,0.0,0.0,0.0,0.0,0.012295908083047773,0.002037970610318567,0.0045445938269267185,0.011976047904191617,1,1,0,0
99,apache/age,0.004313686628154383,0.23927038626609445,0.015858216203196506,0.01739015176618729,0.016622551046157646,0.016622551046157646,0.0055047847211940944,0.008833223467369809,0.17536534446764088,0.007832032846576664,0.46875,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.02830188679245283,0.03925619834710744,0.010730710270822688,0.001949317738791423,0.025210084033613446,0.0,0.0,0.5,0.033864140294295506,0.026064571489863776,0.05775421321719371,0.05389221556886228,1,1,0,0
100,pretix/pretix,0.07076777792674895,0.6189198855507868,0.03161542465987584,0.0374577506793028,0.010018630572393465,0.010018630572393465,0.006325791733401527,0.0064601186552406065,0.6680584551148225,0.09223420176275839,0.515625,1.0,0.30000000000000004,0.0,1.0,0.0,0.9,1.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015722636565208628,0.007293789552719082,0.035788676387047906,0.0,1,1,1,0
101,alexlancaster/pypop,0.01478894996706442,0.6763233190271817,0.0017249015174471455,0.0020014580157730797,0.00011811890278277396,0.00011811890278277396,0.00020188697021494235,0.001054713249835201,0.0208768267223382,0.009898842136132764,0.578125,1.0,0.5,0.2,1.0,0.0,1.0,1.0,1.0,1.0,0.09433962264150943,0.30888429752066116,0.013796627491057744,0.003898635477582846,0.05042016806722689,0.0,0.0,0.0,1.0,0.3004397726053845,0.1283847756106798,0.10179640718562875,1,1,0,0
102,allegroai/clearml,0.014089433216552899,0.3084763948497854,0.010326099624717372,0.0036052753661607794,0.030351188974137328,0.030351188974137328,0.008761894507328498,0.012524719841793012,0.19624217118997908,0.008165919752338154,0.375,1.0,0.1,0.0,1.0,0.0,1.0,1.0,0.7000000000000001,0.0,0.0,0.34710743801652894,0.001021972406745018,0.2807017543859649,0.0,0.0,0.0,0.0,0.08083047772626487,0.10393650112624692,0.0808558985040712,0.011976047904191617,0,1,0,0
103,sybrenstuvel/python-rsa,0.0034043148524894053,0.5295064377682404,0.0018414489172746554,0.0015773079726953407,0.0026039849022566077,0.0026039849022566077,0.001520881842285899,0.0014502307185234014,0.07306889352818371,0.00018092393908258076,0.421875,1.0,0.30000000000000004,0.0,1.0,1.0,0.9,0.0,0.0,0.0,0.0,0.34710743801652894,0.001021972406745018,0.2807017543859649,0.0,0.0,0.0,0.0,0.08083047772626487,0.10393650112624692,0.0808558985040712,0.011976047904191617,1,1,1,0
104,apache/libcloud,0.05895177414935848,0.9286480686695279,0.015803827416610336,0.02418980714427729,0.010952843712584495,0.010952843712584495,0.012463155627935775,0.011074489123269611,0.674321503131524,0.005763907746554509,0.546875,1.0,0.30000000000000004,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006047167909695626,0.0008580928885551861,0.0034084453701950387,0.0,0,0,0,0
105,locustio/locust,0.031280057360373544,0.8512160228898427,0.02260242573988174,0.01632977665849294,0.13374281219631362,0.13374281219631362,0.0401485888100782,0.056295319709953856,0.5553235908141962,0.004547605446994795,0.28125,1.0,0.30000000000000004,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.018867924528301886,0.027892561983471075,1.0,0.0,0.008403361344537815,0.0,0.0,0.0,0.4366055230800242,0.10243483857127535,0.2938837341412611,0.011976047904191617,1,1,1,1
106,pyca/cryptography,0.07403218942913604,0.6900929899856938,0.09183158123742259,0.12291072967062097,0.035682646722468896,0.035682646722468896,0.02051171617383814,0.017139090309822018,0.6075156576200417,0.009328438299097864,0.890625,1.0,0.8,0.0,1.0,1.0,0.9,1.0,0.0,1.0,0.0,0.002066115702479339,0.001021972406745018,0.0,0.008403361344537815,0.0,0.0,0.0,0.0473694819592824,0.011584253995495012,0.039954554061730735,0.0,0,0,0,0
107,materialsproject/pymatgen,0.14984814657207646,0.8068669527896996,0.03144448847346216,0.035827423951222744,0.008080406758548856,0.008080406758548856,0.011628689484380679,0.014634146341463414,0.5156576200417536,0.17719443879285574,0.625,1.0,0.30000000000000004,0.0,1.0,0.0,0.9,1.0,0.1,0.9,0.0,0.022727272727272728,0.0,0.0,0.23529411764705882,0.0,0.0,1.0,0.012295908083047773,0.004075941220637134,0.0045445938269267185,0.0,1,1,1,0
108,tiangolo/fastapi,0.029000798614956833,0.3413805436337625,0.05678966302261796,0.05125588176817549,0.4135128024783493,0.4135128024783493,0.08852070687357838,0.08978246539222148,0.9728601252609602,0.004045459277886505,0.53125,1.0,0.30000000000000004,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.022727272727272728,0.0,0.0,0.23529411764705882,0.0,0.0,1.0,0.012295908083047773,0.004075941220637134,0.0045445938269267185,0.0,1,1,1,1
109,marshmallow-code/webargs,0.010067211901111648,0.6554005722460657,0.007622199948719143,0.009132480615017563,0.007387800464958953,0.007387800464958953,0.002126542752930726,0.002900461437046803,0.12317327766179541,0.0005197451340917775,0.546875,1.0,0.30000000000000004,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.022727272727272728,0.0,0.0,0.23529411764705882,0.0,0.0,1.0,0.012295908083047773,0.004075941220637134,0.0045445938269267185,0.0,0,1,0,0
110,zopefoundation/zope,0.09423073560015623,0.7188841201716738,0.009269403199614615,0.009530121280402943,0.001911378608666706,0.001911378608666706,0.001359372266113945,0.011997363216875412,0.21294363256784965,0.026925100614269667,0.671875,1.0,0.8,0.0,1.0,0.0,0.9,1.0,0.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006047167909695626,0.0008580928885551861,0.0034084453701950387,0.0,1,1,1,0
111,encode/starlette,0.008009466793356923,0.3710658082975679,0.01765304616054016,0.020478494267347075,0.05481790897327828,0.05481790897327828,0.012516992153326426,0.013711272247857613,0.55741127348643,0.0011238666143193402,0.5625,1.0,0.8,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.009433962264150943,0.0010330578512396695,0.000510986203372509,0.0,0.0,0.0,0.0,0.021739130434782608,0.0022172949002217295,0.0010726161106939826,0.000946790380609733,0.0,0,1,0,0
112,theupdateframework/python-tuf,0.03660221397051537,0.7235336194563662,0.021110619022089615,0.02452117436543177,0.008740798805925274,0.008740798805925274,0.0036608837265642877,0.006064601186552406,0.1649269311064718,0.0030410024633616686,0.890625,1.0,0.8,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.009433962264150943,0.0010330578512396695,0.000510986203372509,0.0,0.0,0.0,0.0,0.021739130434782608,0.0022172949002217295,0.0010726161106939826,0.000946790380609733,0.0,0,1,0,0
113,pylons/pyramid,0.06927547552565769,0.8719599427753933,0.029214548223429133,0.0358539333289151,0.021261402500899314,0.021261402500899314,0.011911331242681598,0.02148978246539222,0.580375782881002,0.004183290424205781,0.390625,1.0,0.30000000000000004,0.0,1.0,0.0,0.9,0.0,0.0,1.0,0.0,0.0,0.0,0.001949317738791423,0.0,0.0,0.0,0.0,0.00040314452731304173,0.0009653544996245844,0.001893580761219466,0.0,1,0,0,0
114,zopefoundation/products.sqlalchemyda,0.001334911132226154,0.6282188841201717,0.0001398568797930118,0.00017231095500033137,1.073808207116127e-05,1.073808207116127e-05,0.0001345913134766282,0.008833223467369809,0.016701461377870562,3.2237356418350755e-05,0.296875,1.0,0.8,0.0,0.0,0.0,0.9,0.0,0.30000000000000004,1.0,0.0,0.0,0.0,0.001949317738791423,0.0,0.0,0.0,0.0,0.00040314452731304173,0.0009653544996245844,0.001893580761219466,0.0,1,1,1,0
115,jupyterlab/jupyterlab,0.15250631022402025,0.5055436337625179,0.13061078607336268,0.10984160646828815,0.07603635914589295,0.07603635914589295,0.04549186395510034,0.04034278180619644,0.7536534446764092,0.042827656954395485,0.4375,1.0,0.30000000000000004,0.2,1.0,0.0,0.9,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00040314452731304173,0.0003217848332081948,0.0007574323044877864,0.0,0,1,0,0
116,paramiko/paramiko,0.023305566404542195,0.9844420600858369,0.019144852878332286,0.010683279210020545,0.048906594793104004,0.048906594793104004,0.027025935746106948,0.04192485168094924,0.2839248434237996,0.001353475540645961,0.359375,1.0,0.1,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00040314452731304173,0.0003217848332081948,0.0007574323044877864,0.0,1,1,0,0
117,jupyter-lsp/jupyterlab-lsp,0.0170565500999726,0.29631616595135907,0.008546809320684055,0.007104513221552124,0.009691119069223045,0.009691119069223045,0.0019919514394540977,0.0026367831245880024,0.08768267223382045,0.0016500263244331366,0.296875,1.0,0.0,0.0,1.0,0.0,1.0,0.30000000000000004,1.0,0.0,0.0,0.014462809917355372,0.004087889626980072,0.0,0.0,0.0,0.0,0.0,0.028824833702882482,0.022417676713504236,0.029918576027267562,0.0,0,1,0,0
118,geekan/metagpt,0.026954712119710632,0.043633762517882695,0.011903374435716338,0.011478560540791305,0.2396900989514263,0.2396900989514263,0.07160257876956622,0.11799604482531312,0.22546972860125258,0.027108491697976102,0.125,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.02830188679245283,0.012396694214876033,0.002043944813490036,0.0,0.0,0.0,0.0,0.06521739130434782,0.008466035073573876,0.012227823661911401,0.03503124408256012,0.0,1,1,1,0
119,twisted/treq,0.006686214273639295,0.7696709585121602,0.003038002222170423,0.002955795612697992,0.003156996128921413,0.003156996128921413,0.0018842783886727952,0.0035596572181938032,0.09185803757828809,0.00016151573470826755,0.5,1.0,0.30000000000000004,0.0,1.0,0.0,0.9,1.0,0.0,1.0,0.02830188679245283,0.012396694214876033,0.002043944813490036,0.0,0.0,0.0,0.0,0.06521739130434782,0.008466035073573876,0.012227823661911401,0.03503124408256012,0.0,0,1,0,0
120,jupyter/nbconvert,0.023585373104746805,0.580829756795422,0.016969301414885434,0.013122141957717543,0.009315286196732402,0.009315286196732402,0.00763132747412482,0.0065919578114700065,0.5156576200417536,0.0008860338725798749,0.46875,1.0,0.30000000000000004,0.0,1.0,1.0,1.0,0.6000000000000001,0.0,1.0,0.0,0.0010330578512396695,0.0,0.0,0.0,0.0,0.0,0.0,0.0020157226365652087,0.0012871393328327792,0.016474152622609355,0.005988023952095809,0,1,0,0
121,apache/iotdb,0.06693792371769836,0.3438841201716738,0.10687396564182652,0.17114454238186758,0.030066629799251555,0.030066629799251555,0.013674477449225429,0.016479894528675015,0.5553235908141962,0.04254804723035877,0.5625,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.7000000000000001,0.0,0.1322314049586777,0.000510986203372509,0.10721247563352826,0.0,0.0,0.0,0.0,0.005240878855069542,0.0066502198863026924,0.005491384207536451,0.0,1,1,0,0
122,warner/python-ecdsa,0.004127148828017978,0.905758226037196,0.0026106617561362203,0.0024256080588508184,0.004912672547556281,0.004912672547556281,0.004239626374513789,0.0064601186552406065,0.08977035490605427,0.00016348945040735023,0.5,1.0,0.0,0.0,0.0,1.0,0.9,1.0,1.0,1.0,0.0,0.0030991735537190084,0.0,0.005847953216374269,0.0,0.0,0.0,0.0,0.009070751864543439,0.007079266330580285,0.011361484567316796,0.017964071856287428,1,1,1,1
123,hyperledger/aries-cloudagent-python,0.05648014829755111,0.30597281831187406,0.025788054668500343,0.026827490224666975,0.0022388901118371245,0.0022388901118371245,0.006917993512698691,0.003955174686882004,0.27139874739039666,0.012252333630980626,0.640625,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.010330578512396695,0.0,0.003898635477582846,0.0,0.0,0.0,0.021739130434782608,0.007659746018947793,0.009653544996245845,0.024048475667487218,0.0,1,1,0,0
124,appwrite/sdk-for-cli,0.0009210303881735035,0.2244277539341917,0.0011266248649992616,0.0007555172642322222,0.0004885827342378377,0.0004885827342378377,0.0003633965463868962,0.002241265655899802,0.022964509394572022,0.0001368442884697338,0.375,1.0,0.1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.010330578512396695,0.0,0.003898635477582846,0.0,0.0,0.0,0.021739130434782608,0.007659746018947793,0.009653544996245845,0.024048475667487218,0.0,1,1,0,0
125,fabric/fabric,0.009245279719260611,0.9688841201716737,0.01797160905340202,0.007343097620783352,0.07985374732219078,0.07985374732219078,0.026097255683118215,0.06090969017798286,0.033402922755741124,0.0031701163653433287,0.109375,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.16037735849056603,0.002066115702479339,0.0,0.001949317738791423,0.0,0.0,0.0,0.0,0.10139084861922999,0.06639493725195753,0.0727135012308275,0.023952095808383235,1,1,0,0
126,pypa/virtualenv,0.004797519047258186,0.848175965665236,0.02139033278167564,0.018728875339651403,0.02587877779149866,0.02587877779149866,0.013822527894049719,0.022280817402768622,0.2588726513569937,0.026467527524698994,0.515625,0.6000000000000001,0.8,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.02830188679245283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00463616206409998,0.00311058672101255,0.05926907782616928,0.005988023952095809,1,1,1,0
127,gitpython-developers/gitpython,0.024133327892647494,0.865343347639485,0.01378367248626683,0.009861488501557426,0.024821076707489273,0.024821076707489273,0.01220743213233018,0.013843111404087014,0.5720250521920668,0.0018498650389652599,0.796875,1.0,0.6000000000000001,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.001949317738791423,0.0,0.0,0.0,0.0,0.008062890546260835,0.0011798777217633808,0.0015148646089755728,0.0,1,1,1,0
128,py-pdf/pypdf,0.010189627332451165,0.7934549356223176,0.020248168263366045,0.019192789449267677,0.04434290991286046,0.04434290991286046,0.018829324755380288,0.019380355965721817,0.4613778705636743,0.003341665154855267,0.703125,1.0,0.6000000000000001,0.0,1.0,1.0,0.9,1.0,0.0,1.0,0.0,0.012396694214876033,0.0,0.001949317738791423,0.05042016806722689,0.0,0.0,0.0,0.00947389639185648,0.007079266330580285,0.008521113425487597,0.005988023952095809,1,1,1,0
129,matrix-org/synapse,0.1365340110873405,0.6239270386266095,0.12909566987560506,0.13323613228179468,0.06346743408159869,0.06346743408159869,0.02866794977052181,0.03216875411997363,0.7828810020876826,0.07063862696493678,0.28125,1.0,0.30000000000000004,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.018867924528301886,0.012396694214876033,0.000510986203372509,0.0,0.06722689075630252,0.0,0.0,0.0,0.03729086877645636,0.006757481497372091,0.018746449536072712,0.017964071856287428,0,1,0,0
130,man-group/dtale,0.004663445003410144,0.3022174535050071,0.006899606069788582,0.003949897276161442,0.025556635329363822,0.025556635329363822,0.0054509481958034435,0.009887936717205009,0.04801670146137787,0.021663339036823447,0.265625,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.4,0.018867924528301886,0.036157024793388434,0.002043944813490036,0.007797270955165692,0.025210084033613446,0.0,0.0,0.021739130434782608,0.09191695222737352,0.07358146519360721,0.14978223821245976,0.05389221556886228,1,1,0,0
131,tinymce/tinymce,0.1531242166869721,0.92310443490701,0.07523523150198519,0.042507787129697126,0.08056782977992301,0.08056782977992301,0.030067699430678746,0.03467369808833223,0.453027139874739,0.014985765397901907,0.75,1.0,1.0,0.0,1.0,1.0,0.9,1.0,0.7000000000000001,0.0,0.09433962264150943,0.10227272727272728,0.043944813490035775,0.003898635477582846,0.008403361344537815,0.0,0.0,0.021739130434782608,0.04031445273130417,0.036683470985734205,0.05680742283658398,0.011976047904191617,1,1,1,0
132,simonrob/email-oauth2-proxy,0.0018362314700927443,0.1988555078683834,0.0023076385165846946,0.0005169328650009941,0.004526101592994475,0.004526101592994475,0.0012651583466803053,0.0026367831245880024,0.016701461377870562,0.00025099084640001657,0.328125,1.0,0.30000000000000004,0.0,0.0,0.0,1.0,1.0,0.6000000000000001,1.0,0.09433962264150943,0.10227272727272728,0.043944813490035775,0.003898635477582846,0.008403361344537815,0.0,0.0,0.021739130434782608,0.04031445273130417,0.036683470985734205,0.05680742283658398,0.011976047904191617,1,1,1,0
133,pyinstaller/pyinstaller,0.055425043865529565,0.8013233190271817,0.06119515473609783,0.032898137716217114,0.06369293380509307,0.06369293380509307,0.026110714814465877,0.03045484508899143,0.8204592901878913,0.010847377005850258,0.5,0.0,0.8,0.0,1.0,0.0,0.9,1.0,0.0,1.0,0.04716981132075471,0.04442148760330579,0.002554931016862545,0.0,0.0,0.0,0.0,0.0,0.24269300544245112,0.08913439879866995,0.1581139935618254,0.017964071856287428,0,1,0,0
134,h2oai/h2o-3,0.18960401522614795,0.6527181688125894,0.12692788823881337,0.0913380608390218,0.037083966432755446,0.037083966432755446,0.026864426169934993,0.05088991430454845,0.36116910229645094,0.10278025817188202,0.546875,0.8,0.8,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.018867924528301886,0.02066115702479339,0.0015329586101175269,0.001949317738791423,0.0,0.0,0.0,0.021739130434782608,0.05825438419673453,0.030569559154778506,0.07044120431736413,0.005988023952095809,1,1,0,0
135,sap/cloud-pysec,0.0010376165132587572,0.3129470672389127,0.0005128085592410432,0.0006759891311551462,5.369041035580635e-05,5.369041035580635e-05,0.0001211321821289654,0.001054713249835201,0.022964509394572022,3.602031150825926e-05,0.328125,1.0,0.8,0.0,0.0,0.0,1.0,0.1,0.0,1.0,0.018867924528301886,0.02066115702479339,0.0015329586101175269,0.001949317738791423,0.0,0.0,0.0,0.021739130434782608,0.05825438419673453,0.030569559154778506,0.07044120431736413,0.005988023952095809,1,1,0,1
136,arjunsharda/searchor,0.0031828012148274235,0.09853361945636624,0.0013053308780681101,0.0016038173503876995,0.0004348923238820314,0.0004348923238820314,0.00045761046582053596,0.0006591957811470006,0.08768267223382045,0.00011973875241101709,0.65625,1.0,0.8,0.0,1.0,0.0,1.0,0.6000000000000001,0.8,1.0,0.018867924528301886,0.02066115702479339,0.0015329586101175269,0.001949317738791423,0.0,0.0,0.0,0.021739130434782608,0.05825438419673453,0.030569559154778506,0.07044120431736413,0.005988023952095809,0,1,0,0
137,jupyter-server/jupyter_server,0.07427119098556081,0.4858726752503576,0.011312867609923621,0.013281198223871695,0.0026093539432921883,0.0026093539432921883,0.004064657666994173,0.005009887936717205,0.8267223382045928,0.004243817705644317,0.4375,1.0,0.30000000000000004,0.0,1.0,1.0,1.0,0.2,0.0,0.9,0.03773584905660377,0.5402892561983471,0.002043944813490036,0.003898635477582846,0.0,0.0,0.0,0.0,0.04696633743196936,0.06060281025421002,0.17326263965158115,0.023952095808383235,0,1,0,0
138,ray-project/ray,0.1333512098725131,0.4797925608011445,0.37400837587313424,0.3889455895022864,0.18069507605246626,0.18069507605246626,0.07697277217728368,0.06235992089650626,0.8663883089770354,0.07240592489715708,0.46875,0.8,0.8,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.04716981132075471,0.013429752066115703,0.001021972406745018,0.0,0.008403361344537815,0.0,0.0,0.0,0.011288046764765169,0.005684865386678108,0.011740200719560688,0.005988023952095809,1,1,0,0
139,urllib3/urllib3,0.024395646674089316,0.8131258941344778,0.027116695026533955,0.029465173305056665,0.020337927442779444,0.020337927442779444,0.015424164524421595,0.013315754779169412,0.6638830897703548,0.0012587371870899915,1.0,1.0,0.8,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.04716981132075471,0.013429752066115703,0.001021972406745018,0.0,0.008403361344537815,0.0,0.0,0.0,0.011288046764765169,0.005684865386678108,0.011740200719560688,0.005988023952095809,0,1,0,0
